farm_id,month,temperature,precipitation,soil_moisture,drought_index,risk_probability,terra_score,yield_t_ha
FARM-487,2023-01,20.3,22.2,21.2,0.485,0.0826,917,4.81
FARM-487,2023-02,21.8,12.9,26.3,0.467,0.0598,940,4.94
FARM-487,2023-03,25.4,11.7,19.7,0.453,0.0331,967,4.61
FARM-487,2023-04,26.9,28.6,26.9,0.481,0.02,980,5.09
FARM-487,2023-05,29.4,36.5,27.9,0.428,0.02,980,5.37
FARM-487,2023-06,32.2,24.0,22.7,0.462,0.02,980,4.96
FARM-487,2023-07,32.9,120.1,36.1,0.373,0.02,980,5.22
FARM-487,2023-08,33.4,58.8,23.2,0.44,0.02,980,4.96
FARM-487,2023-09,31.7,76.1,31.9,0.391,0.02,980,4.98
FARM-487,2023-10,27.2,68.3,31.1,0.362,0.02,980,5.11
FARM-487,2023-11,22.8,28.9,26.1,0.416,0.02,980,5.09
FARM-487,2023-12,24.5,18.1,24.0,0.37,0.02,980,5.03
FARM-487,2024-01,22.7,20.0,18.9,0.33,0.02,980,4.98
FARM-487,2024-02,22.5,13.7,31.0,0.362,0.02,980,4.97
FARM-487,2024-03,22.2,3.9,32.3,0.37,0.02,980,4.57
FARM-487,2024-04,24.2,7.6,20.5,0.406,0.1221,878,4.6
FARM-487,2024-05,29.3,20.7,23.9,0.468,0.087,913,4.96
FARM-487,2024-06,33.7,25.4,22.3,0.413,0.0451,955,4.87
FARM-487,2024-07,33.1,101.0,38.8,0.388,0.02,980,4.84
FARM-487,2024-08,29.3,130.9,37.5,0.321,0.02,980,5.09
FARM-487,2024-09,29.8,105.5,31.2,0.374,0.0255,975,4.94
FARM-487,2024-10,28.9,24.0,29.7,0.459,0.061,939,5.24
FARM-487,2024-11,22.3,27.2,25.8,0.539,0.0848,915,4.45
FARM-487,2024-12,23.0,21.6,21.7,0.431,0.1231,877,5.2
FARM-487,2025-01,20.6,26.0,23.8,0.564,0.1658,834,4.7
FARM-487,2025-02,18.7,14.7,31.2,0.496,0.1449,855,4.69
FARM-487,2025-03,25.7,15.8,23.9,0.548,0.1444,856,4.56
FARM-487,2025-04,26.8,1.5,20.5,0.506,0.1678,832,4.3
FARM-487,2025-05,30.3,28.1,24.0,0.575,0.1666,833,4.4
FARM-487,2025-06,30.1,55.9,23.0,0.598,0.2027,797,4.38
FARM-487,2025-07,33.0,116.9,33.5,0.608,0.1599,840,4.5
FARM-487,2025-08,30.1,129.9,29.5,0.627,0.1705,829,4.88
FARM-487,2025-09,32.1,103.2,26.2,0.588,0.075,925,4.48
FARM-487,2025-10,26.9,40.0,31.4,0.591,0.0585,941,5.12
FARM-487,2025-11,26.0,20.2,22.4,0.678,0.1787,821,4.5
FARM-487,2025-12,23.6,13.5,25.1,0.698,0.1086,891,4.46
FARM-487,2026-01,22.6,22.6,27.2,0.695,0.083,917,4.77
FARM-487,2026-02,21.5,13.0,25.4,0.657,0.0852,915,4.53
FARM-487,2026-03,23.7,14.1,23.9,0.658,0.0943,906,4.52
FARM-487,2026-04,25.8,32.1,25.3,0.706,0.02,980,4.67
FARM-487,2026-05,29.7,47.3,33.6,0.691,0.02,980,4.47
FARM-487,2026-06,34.7,88.5,31.2,0.728,0.02,980,5.33
FARM-487,2026-07,32.7,120.6,34.7,0.662,0.02,980,5.15
FARM-487,2026-08,32.6,153.9,37.7,0.617,0.02,980,4.91
FARM-488,2021-09,29.9,278.8,55.8,0.0,0.295,705,4.82
FARM-488,2021-10,27.3,196.7,48.5,0.033,0.3079,692,4.92
FARM-488,2021-11,24.5,94.9,34.7,0.035,0.2634,737,4.73
FARM-488,2021-12,24.3,92.2,36.3,0.044,0.2912,709,4.54
FARM-488,2022-01,20.3,56.9,34.9,0.0,0.2648,735,4.61
FARM-488,2022-02,21.2,34.4,37.8,0.017,0.2459,754,4.5
FARM-488,2022-03,24.6,107.3,35.4,0.0,0.2122,788,4.92
FARM-488,2022-04,26.3,75.5,42.7,0.0,0.1652,835,5.28
FARM-488,2022-05,29.5,173.1,50.9,0.0,0.1479,852,4.84
FARM-488,2022-06,31.7,365.2,59.3,0.0,0.1605,840,5.21
FARM-488,2022-07,32.6,337.3,61.3,0.0,0.1087,891,5.07
FARM-488,2022-08,31.3,451.7,71.1,0.0,0.133,867,5.08
FARM-488,2022-09,31.9,180.4,42.5,0.0,0.1524,848,5.19
FARM-488,2022-10,29.7,200.9,46.9,0.0,0.1476,852,4.88
FARM-488,2022-11,22.0,67.8,42.0,0.0,0.1649,835,4.9
FARM-488,2022-12,20.6,54.4,33.3,0.0,0.1506,849,5.18
FARM-488,2023-01,21.8,71.3,38.2,0.0,0.1684,832,4.47
FARM-488,2023-02,21.4,110.9,38.9,0.0,0.2043,796,4.83
FARM-488,2023-03,25.7,71.6,34.6,0.0,0.1584,842,4.95
FARM-488,2023-04,28.5,97.6,39.4,0.0,0.1557,844,4.86
FARM-488,2023-05,29.9,168.8,45.7,0.0,0.1776,822,4.25
FARM-488,2023-06,31.2,241.1,50.3,0.0,0.1984,802,4.65
FARM-488,2023-07,32.5,46.1,36.0,0.0,0.2043,796,4.69
FARM-488,2023-08,34.6,337.8,65.0,0.0,0.1637,836,4.89
FARM-488,2023-09,28.9,427.2,68.2,0.0,0.1449,855,5.14
FARM-488,2023-10,25.3,277.1,58.1,0.0,0.228,772,4.95
FARM-488,2023-11,22.2,133.8,44.6,0.0,0.2299,770,5.22
FARM-488,2023-12,22.0,70.0,42.0,0.0,0.2778,722,4.61
FARM-488,2024-01,19.6,101.5,38.9,0.0,0.2524,748,4.82
FARM-488,2024-02,21.1,79.7,35.6,0.054,0.2525,748,4.79
FARM-488,2024-03,23.2,95.2,36.9,0.0,0.2847,715,4.57
FARM-488,2024-04,24.4,115.9,44.8,0.094,0.3474,653,4.67
FARM-488,2024-05,29.4,285.0,55.4,0.035,0.2694,731,4.12
FARM-488,2024-06,31.1,285.8,49.1,0.087,0.2844,716,4.32
FARM-488,2024-07,33.1,651.4,86.6,0.015,0.133,867,5.18
FARM-488,2024-08,30.8,658.6,84.5,0.07,0.2452,755,4.99
FARM-488,2024-09,28.9,304.5,58.6,0.072,0.255,745,5.06
FARM-488,2024-10,26.2,69.9,32.8,0.201,0.352,648,4.25
FARM-488,2024-11,21.6,53.4,38.9,0.194,0.3756,624,4.26
FARM-488,2024-12,22.8,64.9,39.2,0.177,0.3003,700,4.62
FARM-488,2025-01,19.0,70.3,38.4,0.192,0.2807,719,4.32
FARM-488,2025-02,23.6,96.2,39.5,0.212,0.2629,737,4.5
FARM-488,2025-03,24.3,86.1,37.0,0.178,0.2343,766,4.85
FARM-488,2025-04,26.7,127.8,42.8,0.248,0.2784,722,4.38
FARM-488,2025-05,27.8,295.4,53.4,0.208,0.2203,780,4.19
FARM-488,2025-06,29.9,319.4,57.9,0.156,0.1236,876,4.77
FARM-488,2025-07,33.6,585.7,80.3,0.093,0.1441,856,5.08
FARM-488,2025-08,32.2,638.1,83.2,0.061,0.0901,910,4.68
FARM-488,2025-09,33.0,399.9,66.4,0.15,0.1256,874,5.1
FARM-488,2025-10,26.0,271.6,47.0,0.127,0.0963,904,4.95
FARM-488,2025-11,23.9,114.9,41.3,0.18,0.1087,891,4.83
FARM-488,2025-12,19.5,127.1,37.8,0.176,0.0767,923,4.94
FARM-488,2026-01,21.1,40.7,34.2,0.125,0.1097,890,4.75
FARM-488,2026-02,20.7,69.1,38.6,0.198,0.0739,926,4.74
FARM-488,2026-03,23.0,89.0,37.7,0.127,0.0477,952,4.91
FARM-488,2026-04,26.1,101.0,42.6,0.098,0.0735,926,4.83
FARM-488,2026-05,28.5,145.9,44.1,0.025,0.0655,934,5.3
FARM-488,2026-06,30.7,694.0,87.7,0.0,0.02,980,5.4
FARM-488,2026-07,32.9,708.1,87.3,0.0,0.02,980,5.39
FARM-488,2026-08,32.1,364.0,56.9,0.0,0.02,980,5.81
FARM-489,2021-09,29.3,32.4,14.0,0.663,0.98,20,2.5
FARM-489,2021-10,25.8,22.4,20.9,0.599,0.9638,36,2.6
FARM-489,2021-11,25.0,18.8,17.9,0.641,0.98,20,2.6
FARM-489,2021-12,23.1,14.4,13.8,0.52,0.9769,23,2.55
FARM-489,2022-01,21.9,13.7,18.3,0.53,0.935,65,2.62
FARM-489,2022-02,23.3,15.6,19.7,0.538,0.9072,93,2.83
FARM-489,2022-03,25.2,14.4,18.3,0.521,0.8734,127,2.65
FARM-489,2022-04,27.2,18.6,20.9,0.562,0.8495,150,3.03
FARM-489,2022-05,32.2,10.6,14.6,0.55,0.8591,141,2.85
FARM-489,2022-06,33.8,53.3,24.3,0.491,0.8161,184,2.64
FARM-489,2022-07,32.1,107.5,23.9,0.445,0.8176,182,2.85
FARM-489,2022-08,32.2,87.6,25.0,0.521,0.7588,241,2.57
FARM-489,2022-09,29.9,87.4,25.2,0.457,0.7806,219,2.43
FARM-489,2022-10,26.5,37.4,14.4,0.458,0.8142,186,2.99
FARM-489,2022-11,23.5,9.9,21.6,0.415,0.7523,248,2.82
FARM-489,2022-12,22.1,15.4,18.0,0.481,0.7302,270,2.74
FARM-489,2023-01,21.0,17.1,16.6,0.422,0.7389,261,3.07
FARM-489,2023-02,22.6,13.4,17.9,0.38,0.6587,341,2.94
FARM-489,2023-03,23.8,7.3,19.0,0.406,0.6722,328,3.08
FARM-489,2023-04,28.2,13.9,18.8,0.34,0.6946,305,2.85
FARM-489,2023-05,28.9,34.4,19.8,0.373,0.6704,330,3.22
FARM-489,2023-06,31.4,43.9,20.2,0.365,0.6997,300,2.51
FARM-489,2023-07,32.5,82.0,27.4,0.26,0.5992,401,3.31
FARM-489,2023-08,32.4,88.3,23.6,0.256,0.6283,372,3.05
FARM-489,2023-09,30.7,78.3,21.8,0.285,0.6723,328,2.93
FARM-489,2023-10,27.4,55.6,19.8,0.329,0.687,313,2.69
FARM-489,2023-11,24.2,28.7,17.2,0.398,0.6805,319,3.09
FARM-489,2023-12,22.4,15.6,20.8,0.341,0.6707,329,2.98
FARM-489,2024-01,24.0,20.1,20.8,0.206,0.6426,357,3.06
FARM-489,2024-02,21.2,16.7,18.1,0.31,0.6774,323,2.76
FARM-489,2024-03,24.1,12.3,17.7,0.294,0.7218,278,2.92
FARM-489,2024-04,29.7,17.6,18.6,0.348,0.7141,286,3.05
FARM-489,2024-05,30.8,35.0,18.0,0.321,0.7113,289,2.83
FARM-489,2024-06,33.8,94.1,19.6,0.269,0.6676,332,2.99
FARM-489,2024-07,32.9,84.6,26.0,0.338,0.7268,273,2.92
FARM-489,2024-08,33.2,98.0,30.4,0.28,0.747,253,3.02
FARM-489,2024-09,30.1,61.8,22.4,0.258,0.6807,319,2.81
FARM-489,2024-10,27.4,41.8,22.9,0.351,0.8143,186,2.67
FARM-489,2024-11,24.2,27.5,23.2,0.376,0.7187,281,3.02
FARM-489,2024-12,22.7,5.0,13.2,0.396,0.7953,205,2.78
FARM-489,2025-01,21.1,20.8,18.8,0.364,0.7947,205,2.7
FARM-489,2025-02,23.4,19.0,12.8,0.435,0.8284,172,2.82
FARM-489,2025-03,23.8,14.7,23.7,0.448,0.8278,172,2.63
FARM-489,2025-04,27.7,28.0,23.2,0.51,0.86,140,2.41
FARM-489,2025-05,30.5,53.0,15.5,0.449,0.8355,165,2.82
FARM-489,2025-06,33.3,56.8,22.9,0.447,0.7551,245,3.01
FARM-489,2025-07,32.2,119.4,21.9,0.49,0.837,163,2.86
FARM-489,2025-08,31.7,70.5,23.0,0.481,0.8453,155,2.61
FARM-489,2025-09,30.5,78.3,20.6,0.516,0.8146,185,2.63
FARM-489,2025-10,28.3,48.9,24.2,0.456,0.7839,216,3.0
FARM-489,2025-11,24.1,19.8,15.6,0.589,0.794,206,2.72
FARM-489,2025-12,21.8,19.9,19.2,0.61,0.823,177,2.81
FARM-489,2026-01,21.7,21.0,20.4,0.54,0.7254,275,2.86
FARM-489,2026-02,22.6,5.0,19.3,0.626,0.8202,180,2.77
FARM-489,2026-03,22.5,21.5,25.8,0.549,0.7512,249,2.66
FARM-489,2026-04,28.0,22.1,19.6,0.55,0.7711,229,2.75
FARM-489,2026-05,31.7,23.9,17.6,0.514,0.7636,236,2.7
FARM-489,2026-06,30.9,83.2,18.9,0.561,0.7458,254,2.77
FARM-489,2026-07,32.2,50.2,22.8,0.652,0.7331,267,2.61
FARM-489,2026-08,30.3,99.2,22.8,0.583,0.7128,287,2.81
FARM-490,2021-09,32.1,37.6,23.6,0.121,0.8016,198,4.62
FARM-490,2021-10,31.1,33.2,17.1,0.207,0.8149,185,5.0
FARM-490,2021-11,26.4,14.0,17.7,0.262,0.8302,170,4.8
FARM-490,2021-12,26.3,12.8,22.2,0.218,0.8359,164,5.14
FARM-490,2022-01,22.9,11.8,18.4,0.26,0.8421,158,5.38
FARM-490,2022-02,24.8,12.9,17.6,0.273,0.9015,98,5.06
FARM-490,2022-03,27.6,4.2,17.6,0.273,0.9027,97,4.27
FARM-490,2022-04,30.5,10.4,22.1,0.242,0.9132,87,4.4
FARM-490,2022-05,31.7,41.4,24.6,0.26,0.9238,76,4.35
FARM-490,2022-06,34.6,66.9,23.6,0.325,0.98,20,4.55
FARM-490,2022-07,38.7,72.5,25.7,0.397,0.9764,24,4.26
FARM-490,2022-08,33.7,24.4,20.0,0.35,0.98,20,4.42
FARM-490,2022-09,31.2,48.7,21.4,0.423,0.98,20,4.35
FARM-490,2022-10,29.0,41.3,27.1,0.48,0.98,20,4.54
FARM-490,2022-11,26.6,8.3,22.4,0.36,0.98,20,4.84
FARM-490,2022-12,26.3,15.4,16.3,0.46,0.98,20,4.9
FARM-490,2023-01,25.5,12.8,22.3,0.434,0.98,20,4.65
FARM-490,2023-02,24.2,6.7,21.7,0.459,0.98,20,4.69
FARM-490,2023-03,26.8,16.5,23.8,0.435,0.98,20,4.41
FARM-490,2023-04,30.8,15.6,19.4,0.489,0.98,20,4.42
FARM-490,2023-05,32.4,14.2,23.5,0.454,0.98,20,4.74
FARM-490,2023-06,36.8,47.0,21.2,0.47,0.98,20,4.32
FARM-490,2023-07,34.1,78.2,26.7,0.487,0.98,20,4.75
FARM-490,2023-08,34.0,49.7,23.7,0.482,0.98,20,4.58
FARM-490,2023-09,31.4,10.3,27.6,0.502,0.98,20,4.85
FARM-490,2023-10,29.9,27.0,21.8,0.561,0.98,20,4.54
FARM-490,2023-11,28.6,17.5,24.6,0.492,0.98,20,4.77
FARM-490,2023-12,24.3,10.9,19.7,0.505,0.98,20,4.37
FARM-490,2024-01,24.9,14.2,26.6,0.448,0.98,20,4.6
FARM-490,2024-02,24.5,5.9,21.8,0.521,0.98,20,4.78
FARM-490,2024-03,25.9,10.7,21.5,0.479,0.98,20,4.42
FARM-490,2024-04,31.0,15.2,28.0,0.449,0.9253,75,4.43
FARM-490,2024-05,33.5,35.6,18.7,0.416,0.9435,56,4.64
FARM-490,2024-06,35.6,52.4,24.3,0.355,0.9096,90,4.77
FARM-490,2024-07,35.2,117.6,30.2,0.398,0.8979,102,5.42
FARM-490,2024-08,34.6,20.5,22.3,0.391,0.8779,122,4.47
FARM-490,2024-09,33.1,63.6,22.6,0.366,0.8979,102,5.0
FARM-490,2024-10,28.1,22.9,22.6,0.304,0.8771,123,4.9
FARM-490,2024-11,27.2,15.0,22.3,0.29,0.8905,110,4.9
FARM-490,2024-12,25.2,13.8,18.8,0.325,0.912,88,4.8
FARM-490,2025-01,23.4,11.5,21.6,0.319,0.861,139,4.6
FARM-490,2025-02,25.4,6.9,19.4,0.21,0.8454,155,4.78
FARM-490,2025-03,26.6,10.5,25.2,0.327,0.8541,146,4.58
FARM-490,2025-04,28.1,22.3,23.5,0.267,0.9358,64,4.67
FARM-490,2025-05,31.4,37.9,24.2,0.218,0.8632,137,4.81
FARM-490,2025-06,35.3,56.1,24.5,0.269,0.8531,147,4.82
FARM-490,2025-07,36.4,88.0,28.7,0.234,0.8304,170,4.9
FARM-490,2025-08,33.6,47.4,31.6,0.203,0.8115,188,4.86
FARM-490,2025-09,31.9,30.4,18.3,0.24,0.9315,69,4.96
FARM-490,2025-10,31.4,32.0,25.6,0.139,0.8599,140,4.88
FARM-490,2025-11,27.6,17.0,15.2,0.182,0.9194,81,4.69
FARM-490,2025-12,22.1,16.2,23.1,0.176,0.9654,35,4.22
FARM-490,2026-01,24.2,19.6,26.6,0.204,0.973,27,4.72
FARM-490,2026-02,26.3,7.3,24.6,0.178,0.98,20,4.74
FARM-490,2026-03,27.4,14.1,21.2,0.273,0.98,20,4.38
FARM-490,2026-04,27.3,7.4,19.1,0.192,0.98,20,4.53
FARM-490,2026-05,34.0,11.9,17.8,0.13,0.98,20,4.48
FARM-490,2026-06,35.8,41.8,28.6,0.168,0.98,20,4.21
FARM-490,2026-07,36.4,52.6,24.6,0.099,0.98,20,4.58
FARM-490,2026-08,34.3,39.7,24.6,0.205,0.98,20,4.65
FARM-491,2021-09,27.9,231.2,33.4,0.844,0.98,20,1.11
FARM-491,2021-10,24.6,92.3,27.3,0.849,0.9593,41,1.14
FARM-491,2021-11,23.4,50.6,20.6,0.86,0.98,20,1.14
FARM-491,2021-12,23.1,38.9,20.0,0.93,0.98,20,1.13
FARM-491,2022-01,18.1,38.0,22.7,0.929,0.98,20,1.03
FARM-491,2022-02,22.5,50.0,22.8,0.938,0.98,20,1.1
FARM-491,2022-03,21.6,38.0,20.2,0.826,0.98,20,1.09
FARM-491,2022-04,25.4,62.5,27.5,0.875,0.98,20,1.19
FARM-491,2022-05,27.6,110.3,24.1,0.891,0.98,20,1.17
FARM-491,2022-06,28.6,253.6,36.6,0.844,0.98,20,1.09
FARM-491,2022-07,29.3,177.1,29.2,0.882,0.98,20,1.16
FARM-491,2022-08,31.6,373.1,46.7,0.812,0.98,20,1.03
FARM-491,2022-09,30.3,199.4,34.4,0.814,0.9633,37,1.13
FARM-491,2022-10,25.9,64.8,22.6,0.905,0.98,20,1.11
FARM-491,2022-11,23.2,44.8,24.8,0.872,0.9679,32,1.08
FARM-491,2022-12,20.2,48.5,21.1,0.835,0.9702,30,1.17
FARM-491,2023-01,22.6,41.3,24.4,0.836,0.9302,70,1.14
FARM-491,2023-02,17.4,18.1,24.0,0.828,0.8937,106,1.2
FARM-491,2023-03,24.0,20.7,20.7,0.812,0.9687,31,1.11
FARM-491,2023-04,25.3,25.6,20.2,0.782,0.876,124,1.26
FARM-491,2023-05,29.9,132.3,29.9,0.812,0.8374,163,1.27
FARM-491,2023-06,30.9,203.8,34.8,0.659,0.7988,201,1.21
FARM-491,2023-07,29.8,198.9,28.4,0.694,0.8448,155,1.21
FARM-491,2023-08,29.3,339.4,45.4,0.664,0.7733,227,1.26
FARM-491,2023-09,25.4,155.0,30.7,0.642,0.8452,155,1.27
FARM-491,2023-10,24.9,181.6,32.8,0.67,0.7366,263,1.31
FARM-491,2023-11,23.6,44.2,24.0,0.605,0.8017,198,1.39
FARM-491,2023-12,22.1,30.8,18.3,0.768,0.8189,181,1.09
FARM-491,2024-01,20.6,62.7,26.6,0.577,0.7722,228,1.28
FARM-491,2024-02,19.5,9.9,13.5,0.642,0.7876,212,1.27
FARM-491,2024-03,22.8,46.2,22.1,0.601,0.7271,273,1.43
FARM-491,2024-04,26.3,24.9,16.2,0.647,0.7673,233,1.3
FARM-491,2024-05,25.7,148.5,27.3,0.652,0.7711,229,1.37
FARM-491,2024-06,30.7,141.9,27.0,0.584,0.814,186,1.28
FARM-491,2024-07,33.5,461.4,60.5,0.501,0.7081,292,1.37
FARM-491,2024-08,30.0,318.6,44.5,0.484,0.7236,276,1.36
FARM-491,2024-09,26.2,174.2,32.2,0.525,0.7467,253,1.27
FARM-491,2024-10,24.3,117.9,22.0,0.516,0.7521,248,1.29
FARM-491,2024-11,23.4,38.6,17.4,0.618,0.7791,221,1.2
FARM-491,2024-12,19.7,36.0,23.0,0.594,0.8699,130,1.23
FARM-491,2025-01,18.6,12.8,22.6,0.617,0.8823,118,1.23
FARM-491,2025-02,19.8,41.8,22.0,0.655,0.9027,97,1.2
FARM-491,2025-03,21.1,34.2,22.5,0.612,0.8415,159,1.2
FARM-491,2025-04,27.7,47.6,21.1,0.653,0.98,20,1.07
FARM-491,2025-05,29.9,69.6,23.0,0.607,0.9097,90,1.09
FARM-491,2025-06,28.5,187.5,33.4,0.679,0.8621,138,1.2
FARM-491,2025-07,30.2,118.1,30.0,0.711,0.98,20,1.04
FARM-491,2025-08,31.6,407.9,47.5,0.629,0.9055,95,1.21
FARM-491,2025-09,28.8,326.2,40.2,0.692,0.9185,81,1.19
FARM-491,2025-10,24.9,165.7,30.1,0.673,0.9708,29,1.08
FARM-491,2025-11,22.0,18.3,17.8,0.743,0.98,20,1.09
FARM-491,2025-12,20.6,38.7,20.9,0.768,0.98,20,1.21
FARM-491,2026-01,17.2,45.8,16.0,0.689,0.952,48,1.16
FARM-491,2026-02,20.2,23.3,15.3,0.718,0.98,20,1.1
FARM-491,2026-03,20.4,13.2,21.0,0.833,0.947,53,1.07
FARM-491,2026-04,26.6,32.4,22.8,0.733,0.9345,65,1.04
FARM-491,2026-05,27.1,81.2,24.2,0.831,0.9403,60,1.17
FARM-491,2026-06,27.7,154.5,27.4,0.782,0.8948,105,1.26
FARM-491,2026-07,30.2,205.8,31.7,0.834,0.946,54,1.1
FARM-491,2026-08,29.7,245.6,33.8,0.727,0.8384,162,1.17
FARM-492,2021-09,28.0,78.6,27.3,0.268,0.02,980,4.72
FARM-492,2021-10,25.9,55.2,28.1,0.368,0.02,980,4.13
FARM-492,2021-11,22.6,31.4,22.1,0.31,0.02,980,4.06
FARM-492,2021-12,17.0,15.6,26.4,0.302,0.02,980,4.18
FARM-492,2022-01,17.0,13.4,22.6,0.222,0.02,980,4.4
FARM-492,2022-02,18.8,29.4,25.7,0.263,0.02,980,4.32
FARM-492,2022-03,19.5,11.3,22.8,0.244,0.02,980,4.44
FARM-492,2022-04,22.8,40.3,25.9,0.223,0.02,980,4.5
FARM-492,2022-05,26.8,48.8,26.9,0.214,0.02,980,4.3
FARM-492,2022-06,30.7,88.2,29.9,0.264,0.02,980,4.01
FARM-492,2022-07,31.7,110.8,29.1,0.256,0.02,980,4.18
FARM-492,2022-08,30.2,166.8,35.1,0.18,0.02,980,4.26
FARM-492,2022-09,26.4,85.4,28.3,0.225,0.02,980,4.43
FARM-492,2022-10,21.6,47.3,17.3,0.217,0.02,980,4.28
FARM-492,2022-11,22.3,12.1,20.9,0.232,0.02,980,4.23
FARM-492,2022-12,19.3,26.7,25.3,0.276,0.02,980,4.06
FARM-492,2023-01,16.8,22.2,22.5,0.364,0.0213,979,4.63
FARM-492,2023-02,19.7,31.2,24.4,0.258,0.077,923,4.07
FARM-492,2023-03,24.5,32.6,23.4,0.251,0.0552,945,4.27
FARM-492,2023-04,23.1,14.3,17.9,0.321,0.0585,941,4.26
FARM-492,2023-05,25.6,52.2,22.4,0.307,0.1041,896,4.49
FARM-492,2023-06,28.7,134.7,30.0,0.287,0.1081,892,3.83
FARM-492,2023-07,30.6,78.4,27.6,0.38,0.1203,880,3.71
FARM-492,2023-08,29.0,75.1,29.2,0.366,0.1977,802,4.11
FARM-492,2023-09,27.5,44.8,26.9,0.337,0.237,763,3.76
FARM-492,2023-10,24.4,81.8,27.7,0.408,0.2583,742,3.5
FARM-492,2023-11,18.9,26.2,23.6,0.33,0.2181,782,3.92
FARM-492,2023-12,19.2,19.6,23.2,0.397,0.2052,795,3.8
FARM-492,2024-01,18.9,21.6,21.3,0.445,0.2865,713,3.72
FARM-492,2024-02,21.0,25.5,19.5,0.446,0.2755,725,3.5
FARM-492,2024-03,18.9,21.2,18.2,0.432,0.319,681,3.35
FARM-492,2024-04,24.9,21.3,20.1,0.528,0.25,750,3.97
FARM-492,2024-05,26.2,51.8,25.2,0.513,0.3159,684,3.38
FARM-492,2024-06,30.3,81.5,23.2,0.494,0.3095,690,3.85
FARM-492,2024-07,30.8,136.8,33.9,0.547,0.2782,722,3.6
FARM-492,2024-08,28.9,244.2,39.8,0.507,0.2421,758,3.57
FARM-492,2024-09,26.1,113.5,34.8,0.51,0.2127,787,3.89
FARM-492,2024-10,26.9,51.5,21.3,0.6,0.2935,706,3.49
FARM-492,2024-11,20.9,16.4,22.9,0.457,0.2852,715,3.62
FARM-492,2024-12,18.5,28.0,19.3,0.493,0.2782,722,3.9
FARM-492,2025-01,19.2,23.4,22.4,0.524,0.3014,699,3.94
FARM-492,2025-02,19.7,16.2,19.4,0.589,0.3267,673,3.45
FARM-492,2025-03,21.8,19.3,26.0,0.512,0.2447,755,3.7
FARM-492,2025-04,23.8,0.0,21.5,0.586,0.2802,720,3.65
FARM-492,2025-05,27.5,23.8,27.6,0.516,0.1932,807,4.34
FARM-492,2025-06,30.7,91.1,28.4,0.548,0.1873,813,3.79
FARM-492,2025-07,31.4,145.9,34.2,0.467,0.1828,817,3.81
FARM-492,2025-08,29.7,88.4,25.8,0.458,0.2189,781,3.71
FARM-492,2025-09,27.8,94.1,25.2,0.417,0.21,790,3.63
FARM-492,2025-10,25.7,48.4,26.8,0.442,0.2357,764,3.68
FARM-492,2025-11,23.3,23.2,23.6,0.457,0.1815,819,3.73
FARM-492,2025-12,18.9,18.2,17.3,0.412,0.1747,825,4.29
FARM-492,2026-01,19.5,23.6,16.4,0.423,0.1808,819,4.22
FARM-492,2026-02,21.3,16.2,19.0,0.449,0.1867,813,3.75
FARM-492,2026-03,23.7,20.9,23.1,0.358,0.2743,726,3.35
FARM-492,2026-04,23.9,45.3,25.9,0.367,0.2143,786,3.69
FARM-492,2026-05,27.6,76.1,24.0,0.276,0.1951,805,3.77
FARM-492,2026-06,29.4,106.8,37.1,0.281,0.163,837,4.05
FARM-492,2026-07,31.0,132.0,34.2,0.246,0.2576,742,3.44
FARM-492,2026-08,30.4,103.9,31.2,0.232,0.1512,849,4.14
FARM-493,2021-09,34.0,53.7,38.0,0.287,0.2344,766,4.46
FARM-493,2021-10,30.4,54.4,41.8,0.335,0.1673,833,4.53
FARM-493,2021-11,28.3,50.0,40.8,0.36,0.2095,790,4.48
FARM-493,2021-12,24.3,21.4,35.9,0.274,0.1328,867,4.81
FARM-493,2022-01,22.1,32.7,43.2,0.309,0.1011,899,4.71
FARM-493,2022-02,24.3,19.5,39.8,0.249,0.1282,872,4.55
FARM-493,2022-03,25.2,31.7,35.0,0.195,0.1196,880,5.13
FARM-493,2022-04,31.1,22.2,35.4,0.107,0.0742,926,5.01
FARM-493,2022-05,37.1,65.1,36.9,0.16,0.02,980,5.3
FARM-493,2022-06,34.6,92.7,40.1,0.21,0.02,980,5.08
FARM-493,2022-07,38.9,145.8,45.1,0.143,0.02,980,4.71
FARM-493,2022-08,39.0,208.8,56.3,0.09,0.02,980,5.01
FARM-493,2022-09,34.4,69.8,43.2,0.137,0.02,980,5.29
FARM-493,2022-10,31.7,16.6,36.1,0.108,0.0236,976,5.2
FARM-493,2022-11,30.6,55.4,39.4,0.134,0.02,980,5.21
FARM-493,2022-12,26.7,31.1,40.4,0.083,0.02,980,5.76
FARM-493,2023-01,26.6,38.8,40.9,0.143,0.02,980,5.19
FARM-493,2023-02,24.8,16.5,37.8,0.128,0.02,980,4.74
FARM-493,2023-03,27.7,6.5,33.5,0.135,0.02,980,4.77
FARM-493,2023-04,31.1,19.3,37.5,0.108,0.02,980,5.33
FARM-493,2023-05,31.9,75.0,45.4,0.09,0.02,980,5.24
FARM-493,2023-06,36.8,79.8,35.5,0.054,0.02,980,4.96
FARM-493,2023-07,37.0,120.9,43.8,0.0,0.02,980,5.16
FARM-493,2023-08,34.2,53.0,32.6,0.025,0.02,980,5.12
FARM-493,2023-09,34.7,74.7,47.3,0.055,0.02,980,5.19
FARM-493,2023-10,32.5,41.6,44.0,0.147,0.02,980,4.93
